"ID";"Title";"Entity";"Opening date";"Priority";"Last update";"Last edit by";"Status";"Type";"Requester - Requester";"Category";"Assigned to - Technician";"Assigned to - Technician group";"Approval - Approver";"Satisfaction survey - Satisfaction";"SLA - SLA Time to own";"Resolution date";"Tasks - Description";"Cost - Total cost";"SLA - SLA Time to resolve";"Time to resolve";"Tasks - Category";"Total duration";"Closing date";"Time to resolve + Progress";"Time to resolve exceeded";"Urgency";"Impact";"Time to own"
"211072";"ISU Arrivée de Maxence FRANZ au 01.09.2023/ELCA";"Root > Workplace > ISU";"2023-08-09 09:17:37";"4";"2023-08-30 10:25:01";"nvan";"6";"2";"";"User Management > Account";"";"ECS_I_Support_Workplace";"";"";"";"2023-08-18 15:03:40";"['&#60;p&#62;Laptop --&#38;gt; OK&#60;/p&#62;\r\n&#60;p&#62;Licence--&#38;gt; OK&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;\r\n&#60;p&#62;Les informations de connections pour depina@isu.ch et franz@isu.ch on été transmise à Julien Bonjour.&#60;/p&#62;', '&#60;p&#62;Staging des 2 laptop avec Autopilot fait, il faut que je boucle vendredi la partie user sur les laptop (connection a MS et changement de MDP) et la partie licence + applications\xa0\xa0&#60;/p&#62;', '&#60;p&#62;Testing access\xa0&#60;/p&#62;', '&#60;p&#62;Création de l\'utilisateur: franz@isu.ch&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""/glpi/front/document.send.php?docid=74948&#38;itemtype=Ticket&#38;items_id=211072"" target=""_blank"" &#62;&#60;img alt=""8111b4fe-b2d8e96f-64d4d093b2e962.35405739"" width=""489"" src=""/glpi/front/document.send.php?docid=74948&#38;itemtype=Ticket&#38;items_id=211072"" /&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;\r\n&#60;p&#62;Mot de passe automatique: &#60;strong&#62;Gubu716853&#60;/strong&#62;&#60;/p&#62;', '&#60;p&#62;1. Créer l\'utilisateur:&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74939&#38;amp;itemtype=Ticket&#38;amp;items_id=211072"" target=""_blank"" rel=""noopener""&#62;&#60;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74939&#38;amp;itemtype=Ticket&#38;amp;items_id=211072"" alt=""8111b4fe-b2d8e96f-64d4ccc4d55668.09588772"" width=""789""&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74940&#38;amp;itemtype=Ticket&#38;amp;items_id=211072"" target=""_blank"" rel=""noopener""&#62;&#60;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74940&#38;amp;itemtype=Ticket&#38;amp;items_id=211072"" alt=""8111b4fe-b2d8e96f-64d4ccd73144b3.20033410"" width=""688""&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74941&#38;amp;itemtype=Ticket&#38;amp;items_id=211072"" target=""_blank"" rel=""noopener""&#62;&#60;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74941&#38;amp;itemtype=Ticket&#38;amp;items_id=211072"" alt=""8111b4fe-b2d8e96f-64d4ccef9168a4.33734675"" width=""673""&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74942&#38;amp;itemtype=Ticket&#38;amp;items_id=211072"" target=""_blank"" rel=""noopener""&#62;&#60;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74942&#38;amp;itemtype=Ticket&#38;amp;items_id=211072"" alt=""8111b4fe-b2d8e96f-64d4cd023e4161.32334162"" width=""557""&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74943&#38;amp;itemtype=Ticket&#38;amp;items_id=211072"" target=""_blank"" rel=""noopener""&#62;&#60;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74943&#38;amp;itemtype=Ticket&#38;amp;items_id=211072"" alt=""8111b4fe-b2d8e96f-64d4cd16c135a1.88985416"" width=""365""&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;\r\n&#60;p&#62;Mot de passe générer automatiquement: &#60;strong&#62;Cosa450017&#60;/strong&#62;&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;\r\n&#60;p&#62;2. Avec une licence Office 365 Business Premium&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""/glpi/front/document.send.php?docid=74945&#38;itemtype=Ticket&#38;items_id=211072"" target=""_blank"" &#62;&#60;img alt=""8111b4fe-b2d8e96f-64d4cdd204f905.15840148"" width=""743"" src=""/glpi/front/document.send.php?docid=74945&#38;itemtype=Ticket&#38;items_id=211072"" /&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""/glpi/front/document.send.php?docid=74946&#38;itemtype=Ticket&#38;items_id=211072"" target=""_blank"" &#62;&#60;img alt=""8111b4fe-b2d8e96f-64d4ce09359528.92400988"" width=""1785"" src=""/glpi/front/document.send.php?docid=74946&#38;itemtype=Ticket&#38;items_id=211072"" /&#62;&#60;/a&#62;&#60;/p&#62;', '&#60;p&#62;Checking\xa0&#60;/p&#62;']";"";"";"";"";"9900";"2023-08-30 10:25:01";"";"0";"3";"3";""
"211321";"outil onboarding";"Root > Workplace > Loyco";"2023-08-11 15:23:32";"3";"2023-08-30 10:25:01";"navw";"6";"1";"1948";"Company Applications";"1597";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-08-18 11:47:02";"['&#60;p&#62;Fixed on glpi. Deleted all the additionnal forms&#60;/p&#62;', '&#60;p&#62;PB dans la configuration GLPI&#60;/p&#62;', '&#60;p&#62;&#60;span contenteditable=""false"" data-user-mention=""true"" data-user-id=""1597""&#62;@NAVARATNAM Withusan (1597)&#60;/span&#62; Est ce que le L2 peut aider ?&#60;/p&#62;', '&#60;p&#62;le problème est présent même dans un autre navigateur\xa0&#60;/p&#62;', '&#60;p&#62;No answer from user\xa0&#60;/p&#62;']";"";"";"";"";"1800";"2023-08-30 10:25:01";"";"0";"3";"3";"2023-08-14 09:23:32"
"211810";"Outlook en panne";"Root > Workplace > CCIH > 51.4 - Bienne";"2023-08-18 10:44:09";"5";"2023-08-30 10:25:01";"nvan";"6";"1";"1366";"CCIH_Categories > Emails";"2065";"ECS_I_Support_Workplace";"";"";"Silver_P1";"2023-08-18 11:50:44";"&#60;p&#62;checking &#60;/p&#62;";"";"";"";"";"0";"2023-08-30 10:25:01";"";"0";"5";"3";"2023-08-18 12:44:09"
"211890";"Problème de connexion au serveur";"Root > Workplace > Loyco";"2023-08-21 08:25:44";"3";"2023-08-30 10:25:01";"andp";"6";"2";"1935";"Apps > WinEUR";"";"ECS_I_Support_Workplace";"";"";"";"2023-08-21 10:17:14";"['&#60;p&#62;Rappel de la cliente. Elle a pu se connecter à nouveau depuis peu. Tout est en ordre. Je clos le ticket.&#60;/p&#62;', ""&#60;p&#62;Appel cliente reçu collègue.&#60;/p&#62;\r\n&#60;p&#62;M. Kolly n'est pas à sa place actuellement elle me rappel dès que possible.&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;""]";"";"";"";"";"600";"2023-08-30 10:25:01";"";"0";"3";"3";""
"211479";"Message d'erreur Mfiles ";"Root > Workplace > Loyco";"2023-08-14 14:16:35";"4";"2023-08-29 10:25:04";"frem";"6";"1";"";"Apps > Mfiles";"";"ECS_I_Support_Workplace";"";"";"Silver_P1";"2023-08-17 14:05:37";"['&#60;p&#62;call&#60;/p&#62;', ""&#60;p&#62;Laurent Charbonnier m'a dit oralement que le problème DocuSign avait été réglé avec GIT. Il reste à confirmer avec un utilisateur.&#60;/p&#62;"", '&#60;p&#62;BPS est dans la boucle avec GIT, escalation L3\xa0&#60;/p&#62;', '&#60;p&#62;Mail sent to Simon to check (it might be a lisence issue)&#60;/p&#62;', '&#60;p&#62;details du message :\xa0&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;DocumentCache.cpp, 7592, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;DocumentCache.cpp, 19327, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;RPCMethodCallWithRetry.h, 27, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;RPCMethodCallWithRetry.h, 27, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;RPCDocumentOperations.cpp, 12007, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;RPCDocumentOperations.cpp, 5812, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;MCallInLoop.h, 712, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;RPCDocumentOperationsHelper.cpp, 1954, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;RPCDocumentOperationsHelperPrivate.cpp, 209, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;RPCDocumentOperationsHelper.cpp, 9523, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;RPCDocumentOperationsHelper.cpp, 10193, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;VaultDBSessionEvents.cpp, 381, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;VaultDBSessionEvents.cpp, 1715, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;VaultScriptSessionTemplates.cpp, 275, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;VaultScriptSessionTemplates.cpp, 340, L\'exécution du script a échoué. ((BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges: 355050-136)) (0x800408BB)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;VaultScriptSessionTemplates.cpp, 340, Non trouvé. (DocuSignVaultApp) (0x8004000B)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;VaultScriptSessionTemplates.cpp, 523, Non trouvé. (DocuSignVaultApp) (0x8004000B)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;CoActiveScriptSite.cpp, 895, Non trouvé. (DocuSignVaultApp) (0x8004000B)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;CoActiveScriptSite.cpp, 737, Non trouvé. (DocuSignVaultApp) (0x8004000B)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;BeforeCheckInChanges::DocuSignVaultApp.MFEventHandlerBeforeCheckInChanges, 14, Non trouvé. (DocuSignVaultApp) (0x8004000B)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;CoExtensionMethod.cpp, 117, Non trouvé. (DocuSignVaultApp) (0x8004000B)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;ExtensionManager.cpp, 176, Non trouvé. (DocuSignVaultApp) (0x8004000B)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;ExtensionManager.cpp, 2243, Non trouvé. (DocuSignVaultApp) (0x8004000B)&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;(M-Files 22.10.11903.5 2023-08-14T12:14:59.710Z)&#60;/p&#62;']";"";"";"";"";"2700";"2023-08-29 10:25:04";"";"0";"4";"3";"2023-08-14 16:16:35"
"211740";"FW: Re: Issue";"Root > Workplace > CLDN";"2023-08-17 11:03:21";"3";"2023-08-29 10:25:04";"frem";"6";"1";"1160";"Application > Others";"";"ECS_I_Support_Workplace";"";"";"Standard_Request_Plus";"2023-08-18 08:26:33";"['&#60;p&#62;call - resolution du probleme\xa0&#60;/p&#62;', '&#60;p&#62;- disponible à partir de 15h30-16h\xa0&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;', '&#60;p&#62;- en cours&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;']";"";"";"";"";"2700";"2023-08-29 10:25:04";"";"0";"3";"3";"2023-08-21 20:00:00"
"211546";"Fwd: Maintenance - License Adobe";"Root > Workplace > CCIH > 51.0 Siège  - La Chaux-de-Fonds";"2023-08-15 07:30:22";"4";"2023-08-28 10:25:01";"navw";"6";"1";"1569";"CCIH_Categories > Application";"";"ECS_I_Support_Workplace";"";"";"";"2023-08-16 10:50:19";"";"";"";"";"";"0";"2023-08-28 10:25:01";"";"0";"4";"3";""
"211571";"Password not getting updated on work laptop";"Root > Workplace > ISU";"2023-08-15 11:42:49";"3";"2023-08-28 10:25:01";"frem";"6";"1";"971";"Worksation > Configuration";"";"ECS_I_Support_Workplace";"";"5";"";"2023-08-16 13:49:51";"&#60;p&#62;Intervention sur le laptop ( sortir le laptop du domaine et le remettre) &#60;/p&#62;";"";"";"";"";"1800";"2023-08-28 10:25:01";"";"0";"3";"3";""
"211589";"Mot de passe perdu ";"Root";"2023-08-15 15:59:12";"3";"2023-08-28 10:25:01";"frem";"6";"1";"";"Incident > Machine ou service";"";"ECS_I_Support_Workplace";"";"";"";"2023-08-17 10:13:31";"['&#60;p&#62;- contacter demain apres 10h&#60;/p&#62;\r\n&#60;p&#62;- call + changement mdp&#60;/p&#62;', '&#60;p&#62;- Le mot de passe a ete changé par NET, attendre 24 pour pouvoir effectuer le mot de passe&#60;/p&#62;\r\n&#60;p&#62;- effectuer le mot de passe demain a 15h\xa0&#60;/p&#62;\r\n&#60;p&#62;- il y a un autre méthode pour effectuer le changement\xa0 l\'&#60;span class=""ui-provider en bqs bqr bqt bqu bqv bqw bqx bqy bqz bra brb brc brd bre brf brg brh bri brj brk brl brm brn bro brp brq brr brs brt bru brv brw brx bry"" dir=""ltr""&#62;option user must change password&#60;/span&#62;&#60;/p&#62;']";"";"SLA_Medium_Default";"2023-08-22 09:51:04";"";"1800";"2023-08-28 10:25:01";"2023-08-22 09:51:04";"0";"3";"3";""
"211612";"DocuSign - Erreur";"Root > Workplace > Loyco";"2023-08-16 07:47:17";"3";"2023-08-28 10:25:01";"navw";"6";"2";"";"Others";"1597";"ECS_I_Support_Workplace";"";"";"";"2023-08-16 10:30:11";"";"";"";"";"";"0";"2023-08-28 10:25:01";"";"0";"3";"3";""
"211618";"Agence 51.7 - Adobe Acrobat DC - Migration licences";"Root > Workplace > CCIH > 51.5/7 - Granges";"2023-08-16 09:05:20";"3";"2023-08-28 10:25:01";"frem";"6";"1";"1368";"CCIH_Categories > Général";"";"ECS_I_Support_Workplace";"";"";"";"2023-08-16 12:01:01";"&#60;p&#62;- call avec les utilisateurs  pour pouvoir se connecter a adobe les utilisateurs reçoivent un mfa qui actuellement n''est pas paramétré&#60;/p&#62;
&#60;p&#62;- il faut révoquer leur mfa puis créer des nouvelles méthodes de connexion &#60;/p&#62;
&#60;p&#62;- call + paramétrage mfa &#60;/p&#62;";"";"";"";"";"7200";"2023-08-28 10:25:01";"";"0";"3";"3";""
"212225";"outllok ne fonctionne pas via remote desktop ";"Root > Workplace > Loyco";"2023-08-25 15:27:56";"3";"2023-08-25 15:50:04";"frem";"6";"1";"";"Office 365 > Exchange";"2019";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-08-25 15:49:48";"&#60;p&#62;- call utilisatrice :&#60;/p&#62;
&#60;p&#62;déconnexion puis reconnexion cela à permis de résoudre le problème .&#60;/p&#62;
&#60;p&#62;Il se trouve que l'utilisatrice se trouve à Sion et a fait part d'un ticket déjà ouvert concernant les problèmes de connexion internet provoquées par le switch défaillant.&#60;/p&#62;";"";"";"";"";"1200";"2023-08-25 15:50:04";"";"0";"3";"3";"2023-08-28 09:27:56"
"209073";"Demande d'Aide : Numéro Anonyme sur Teams pour Susi Joowalay";"Root > Workplace > Loyco";"2023-07-07 16:18:48";"4";"2023-08-25 10:25:01";"frem";"6";"1";"1867";"Office 365 > Teams";"";"ECS_I_Support_Workplace";"";"";"Silver_P1";"2023-08-15 11:05:15";"['&#60;p&#62;call with sunrise + recherches\xa0&#60;/p&#62;', '&#60;p&#62;- non joignable\xa0&#60;/p&#62;', '&#60;p&#62;&#60;span class=""ui-provider en bim ber cfi cfj cfk cfl cfm cfn cfo cfp cfq cfr cfs cft cfu cfv cfw cfx cfy cfz cga cgb cgc cgd cge cgf cgg cgh cgi cgj cgk cgl cgm cgn"" dir=""ltr""&#62;lorsqu\'on appel il y a un message sunrise qui dit numero non attribué \xa0\xa0&#60;/span&#62;&#60;/p&#62;', ""&#60;p&#62;- j'ai regardé sur le laptop de l'utilisatrice et sur teams admin sans détecter une anomalie\xa0\xa0&#60;/p&#62;"", ""&#60;p&#62;impossible de trouver d'ou ça vient, je dois check encore\xa0&#60;/p&#62;"", '&#60;p&#62;attente de feedback, je recontacte lundi par téléphone&#60;/p&#62;', '&#60;p&#62;Arthur n\'est pas dispo , rien d\'anormal sur les policy du user :\xa0&#60;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74663&#38;amp;itemtype=Ticket&#38;amp;items_id=209073"" target=""_blank"" rel=""noopener""&#62;&#60;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=74663&#38;amp;itemtype=Ticket&#38;amp;items_id=209073"" alt=""8111b4fe-b2d8e96f-64cbc2c9c51ae5.23132201"" width=""1366""&#62;&#60;/a&#62;il faut check sur sa conf sur son teams\xa0&#60;/p&#62;', ""&#60;p&#62;en vacances jusqu'a Lundi 24 juillet\xa0&#60;/p&#62;"", '&#60;p&#62;https://learn.microsoft.com/en-us/microsoftteams/caller-id-policies&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;\r\n&#60;p&#62;Settings -&#38;gt; Calls under Teams.\xa0&#60;/p&#62;\r\n&#60;p&#62;""Hide my phone number""&#60;/p&#62;', '&#60;p&#62;Mail&#60;/p&#62;']";"";"";"";"";"6900";"2023-08-25 10:25:01";"";"0";"4";"3";"2023-07-10 08:18:48"
"211428";"FW: utilisation d'un disque dur portable.";"Root > Workplace > CLDN";"2023-08-14 12:29:54";"3";"2023-08-24 10:25:04";"frem";"6";"2";"1160";"Application > Others";"";"ECS_I_Support_Workplace";"";"";"Standard_Request_Plus";"2023-08-14 15:39:49";"&#60;p&#62;c'est du plug and play &#60;/p&#62;";"";"";"";"";"900";"2023-08-24 10:25:04";"";"0";"3";"3";"2023-08-16 20:00:00"
"211477";"Problème disk space = blocage système constants";"Root > Workplace > Loyco";"2023-08-14 14:02:10";"4";"2023-08-24 10:25:04";"nvan";"6";"1";"1944";"Applications > Other";"";"ECS_I_Support_Workplace";"";"5";"Silver_P2";"2023-08-14 15:01:03";"['&#60;p&#62;solved. delete dell remediation&#60;/p&#62;', '&#60;p&#62;https://confluence.svc.elca.ch/display/ECSWORKPLACESUPPORT/05.+Disk+full&#60;/p&#62;']";"";"";"";"";"1800";"2023-08-24 10:25:04";"";"0";"3";"3";"2023-08-15 08:02:10"
"211547";"Adobe PRO - Problème de licences";"Root > Workplace > CCIH > 51.10 - La Chaux-de-Fonds";"2023-08-15 08:28:20";"4";"2023-08-24 10:25:04";"nvan";"6";"1";"1369";"CCIH_Categories > Application";"";"ECS_I_Support_Workplace";"";"";"";"2023-08-15 10:06:44";"[""&#60;p&#62;Solution :\xa0&#60;br&#62;&#60;br&#62;&#60;/p&#62;\r\n&#60;p&#62;1) Ouvrir un PDF&#60;/p&#62;\r\n&#60;p&#62;2) dès que la fenêtre de log-in apparait -- &#38;gt; se connecter avec l'adresse CCIH&#60;/p&#62;\r\n&#60;p&#62;3) en haut à droite, cliquer sur la bannière et vérifier si le nom+ prénom apparaît&#60;/p&#62;"", '&#60;p&#62;Log in needed to use adobe\xa0&#60;/p&#62;']";"";"";"";"";"1800";"2023-08-24 10:25:04";"";"0";"4";"3";""
"208337";"Nouveau Loycomates - User Management : azbinden@loyco.ch -  Genève   ";"Root > Workplace > Loyco";"2023-06-28 09:49:34";"3";"2023-08-23 10:25:01";"frem";"6";"2";"1940";"User Management > New user";"";"ECS_I_Support_Workplace";"";"";"Silver_Emergency-Request";"2023-08-11 15:47:24";"['&#60;p&#62;- task prévue le 11-08&#60;/p&#62;', '&#60;p&#62;Plan this task for mid-July&#60;/p&#62;']";"";"";"";"";"7200";"2023-08-23 10:25:01";"";"0";"3";"3";"2023-06-28 11:49:34"
"211299";"VPN Loyco - besoin d'accès";"Root > Workplace > Loyco";"2023-08-11 10:26:38";"3";"2023-08-23 10:25:01";"nvan";"6";"1";"";"Network";"";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-08-14 08:58:07";"['&#60;p&#62;solved\xa0&#60;/p&#62;', '&#60;p&#62;elle utilise le mauvais\xa0&#60;/p&#62;', '&#60;p&#62;injoignable\xa0&#60;/p&#62;']";"";"";"";"";"1800";"2023-08-23 10:25:01";"";"0";"3";"3";"2023-08-11 14:26:38"
"211314";"RE: [Loyco #0210282] Satisfaction survey Loyco";"Root > Workplace > Loyco";"2023-08-11 13:51:08";"3";"2023-08-23 10:25:01";"nvan";"6";"2";"1935";"Applications > Other";"";"ECS_I_Support_Workplace";"";"";"";"2023-08-11 15:09:39";"&#60;p&#62;replying&#60;/p&#62;";"";"";"";"";"0";"2023-08-23 10:25:01";"";"0";"3";"3";""
"212038";"URGENT alias email";"Root > Workplace > Loyco";"2023-08-23 08:38:23";"4";"2023-08-23 10:00:13";"lcharbonnier@loyco.ch";"6";"2";"1798";"Office 365 > Exchange";"1597";"ECS_I_Support_Workplace";"";"";"";"2023-08-23 09:15:35";"['&#60;p&#62;New alias has been added.&#60;br&#62;&#60;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=75553&#38;amp;itemtype=Ticket&#38;amp;items_id=212038"" target=""_blank"" rel=""noopener""&#62;&#60;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=75553&#38;amp;itemtype=Ticket&#38;amp;items_id=212038"" alt=""8111b4fe-b2d8e96f-64e5af17521a98.49268356"" width=""1908""&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""/glpi/front/document.send.php?docid=75554&#38;itemtype=Ticket&#38;items_id=212038"" target=""_blank"" &#62;&#60;img alt=""8111b4fe-b2d8e96f-64e5af703c5316.88838313"" width=""579"" src=""/glpi/front/document.send.php?docid=75554&#38;itemtype=Ticket&#38;items_id=212038"" /&#62;&#60;/a&#62;&#60;/p&#62;', '&#60;p&#62;I take in charge.&#60;/p&#62;']";"";"";"";"";"300";"2023-08-23 10:00:13";"";"0";"3";"3";""
"210929";"Boucle téléphone - interlocuteur muet";"Root > Workplace > Loyco";"2023-08-07 09:15:34";"3";"2023-08-22 10:25:01";"frem";"6";"1";"";"Office 365 > Teams";"";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-08-11 09:08:04";"&#60;p&#62;j'ai contacté l'utilisatrice, j'ai vérifié les paramètres teams ainsi que teams admin tout est ok&#60;/p&#62;
&#60;p&#62;J'ai aussi vérifié  les drivers son, tout est ok &#60;/p&#62;";"";"";"";"";"1800";"2023-08-22 10:25:01";"";"0";"3";"3";"2023-08-07 13:15:34"
"211241";"Problème d'écran";"Root > Workplace > Loyco";"2023-08-10 14:13:29";"3";"2023-08-22 10:25:01";"frem";"6";"1";"";"Hardware > Monitor";"";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-08-10 14:41:02";"&#60;p&#62;call + recherche de panne &#60;/p&#62;";"";"";"";"";"900";"2023-08-22 10:25:01";"";"0";"3";"3";"2023-08-11 08:13:29"
"211243";"Outlook";"Root > Workplace > Loyco";"2023-08-10 14:41:07";"3";"2023-08-22 10:25:01";"frem";"6";"1";"";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-08-10 16:06:27";"&#60;p&#62;call&#60;/p&#62;";"";"";"";"";"900";"2023-08-22 10:25:01";"";"0";"3";"3";"2023-08-11 08:41:07"
"211001";"Limit envoi mail boîte events";"Root > Workplace > Loyco";"2023-08-08 08:49:27";"3";"2023-08-22 10:25:01";"frem";"6";"2";"";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-08-10 15:03:29";"['&#60;p&#62;- call + procédure expliqué pour le renvoi des mail\xa0&#60;/p&#62;', '&#60;p&#62;solution pour renvoyer les mail non envoyés :&#60;a href=""https://support.microsoft.com/fr-fr/office/renvoyer-un-message-%C3%A9lectronique-acd16ac4-c881-477d-b4aa-36168fa96088?ns=outlook&#38;amp;version=90&#38;amp;ui=fr-fr&#38;amp;rs=fr-fr&#38;amp;ad=fr#ID0EDBD=Windows""&#62;Renvoyer un message électronique - Support Microsoft&#60;/a&#62;\xa0 \xa0&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;strong class=""ocpNote""&#62;Remarque\xa0:\xa0&#60;/strong&#62;Pour renvoyer plusieurs messages, répétez ces instructions pour chaque message. Il n’existe aucun moyen de renvoyer plusieurs messages à la fois.&#60;/p&#62;\r\n&#60;p&#62;- contacter l\'utilisatrice le 10.08&#60;/p&#62;', '&#60;p&#62;Call + recherche web\xa0&#60;/p&#62;\r\n&#60;p&#62;- &#60;a href=""https://learn.microsoft.com/fr-fr/office365/servicedescriptions/exchange-online-service-description/exchange-online-limits#journal-transport-and-inbox-rule-limits""&#62;Limites d’Exchange Online - Service Descriptions | Microsoft Learn&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;', '&#60;p&#62;checking\xa0&#60;/p&#62;']";"";"";"";"";"8100";"2023-08-22 10:25:01";"";"0";"3";"3";""
